# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Fri Feb 16 12:05:55 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# User preference: *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  where (koi_disposition like '%CANDIDATE%',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and koi_fpflag_nt = 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and koi_fpflag_ss = 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and koi_fpflag_co = 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and koi_fpflag_ec = 0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN kepid:          KepID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN kepoi_name:     KOI Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_disposition: Exoplanet Archive Disposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_period:     Orbital Period [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_time0bk:    Transit Epoch [BKJD],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_duration:   Transit Duration [hrs],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_depth:      Transit Depth [ppm],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_prad:       Planetary Radius [Earth radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_sma:        Orbit Semi-Major Axis [au],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [au],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [au],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_incl:       Inclination [deg],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_incl_err1:  Inclination Upper Unc. [deg],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_incl_err2:  Inclination Lower Unc. [deg],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_teq:        Equilibrium Temperature [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_dor:        Planet-Star Distance over Star Radius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_dor_err1:   Planet-Star Distance over Star Radius Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_dor_err2:   Planet-Star Distance over Star Radius Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_count:      Number of Planets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_steff:      Stellar Effective Temperature [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_smet:       Stellar Metallicity [dex],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_smet_err1:  Stellar Metallicity Upper Unc. [dex],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_smet_err2:  Stellar Metallicity Lower Unc. [dex],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_srad:       Stellar Radius [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_smass:      Stellar Mass [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN ra:             RA [decimal degrees],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN dec:            Dec [decimal degrees],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_kepmag:     Kepler-band [mag],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_jmag:       J-band [mag],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_hmag:       H-band [mag],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_kmag:       K-band [mag],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kepid,kepoi_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_count,koi_steff,koi_steff_err1,koi_steff_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag,koi_jmag,koi_hmag,koi_kmag
11197853,K02813.01,CANDIDATE,0,0,0,0,0.698461304,1.76E-06,-1.76E-06,131.85138,2.11E-03,-2.11E-03,0.7887,0.0944,-0.0944,1.34E+02,1.18E+01,-1.18E+01,14.81,2.71E+00,-3.30E+00,0.02,,,85.71,,,5173,,,6.13,2.8,-2.8,1,4676,80,-126,0.26,0.1,-0.2,12.558,2.292,-2.802,2.17,0.754,-0.922,295.34222,48.856152,13.586,12.121,11.613,11.514
6716021,K02679.01,CANDIDATE,0,0,0,0,110.7556272,5.16E-04,-5.16E-04,144.80528,3.72E-03,-3.72E-03,6.819,0.171,-0.171,8.07E+03,2.04E+02,-2.04E+02,29.64,4.83E+00,-1.04E+01,0.5211,,,89.31,,,651,,,75.8,37.8,-37.8,1,6525,176,-195,-0.16,0.3,-0.25,2.668,0.434,-0.94,1.536,0.192,-0.357,297.84125,42.118252,13.455,12.397,12.101,12.113
8326342,K02680.01,CANDIDATE,0,0,0,0,14.4079035,1.56E-04,-1.56E-04,142.02803,8.58E-03,-8.58E-03,2.524,0.454,-0.454,3.06E+03,5.06E+02,-5.06E+02,23.4,4.24E+00,-1.84E+00,0.1077,,,86.12,,,624,,,18.11,9,-9,1,5440,160,-160,-0.4,0.3,-0.3,0.728,0.132,-0.057,0.814,0.076,-0.093,299.7915,44.281231,14.599,13.286,12.935,12.851
4831728,K02739.02,CANDIDATE,0,0,0,0,7.0956395,1.19E-04,-1.19E-04,135.0007,1.12E-02,-1.12E-02,3.465,0.475,-0.475,1.08E+02,1.13E+01,-1.13E+01,1.2,1.90E-01,-2.40E-01,0.0702,,,89.78,,,989,,,15.77,7.4,-7.4,2,5480,82,-74,0.16,0.15,-0.1,1.174,0.191,-0.234,0.915,0.065,-0.038,290.57672,39.95689,15.017,13.757,13.423,13.302
4249611,K02821.01,CANDIDATE,0,0,0,0,79.2450351,9.31E-04,-9.31E-04,161.5717,1.10E-02,-1.10E-02,5.382,0.233,-0.233,1.35E+03,9.99E+01,-9.99E+01,3.33,9.20E-01,-4.60E-01,0.3479,,,90,,,404,,,116.2,10.9,-10.9,1,5648,169,-186,-0.12,0.3,-0.3,0.917,0.254,-0.127,0.892,0.115,-0.083,287.84833,39.358429,15.302,14.023,13.627,13.522
7899070,K02683.01,CANDIDATE,0,0,0,0,126.4451275,4.32E-04,-4.32E-04,166.49998,2.83E-03,-2.83E-03,16.7151,0.0921,-0.0921,3.25E+03,3.34E+01,-3.34E+01,4.49,8.90E-01,-3.80E-01,0.4725,,,89.96,,,321,,,60.725,0.163,-0.163,1,5613,152,-152,-0.26,0.3,-0.3,0.795,0.158,-0.068,0.888,0.088,-0.107,294.53934,43.60778,15.5,14.245,13.851,13.766
4939533,K02899.01,CANDIDATE,0,0,0,0,5.77207177,4.13E-05,-4.13E-05,134.93042,5.28E-03,-5.28E-03,2.605,0.209,-0.209,3.29E+02,2.90E+01,-2.90E+01,1.54,3.10E-01,-1.50E-01,0.0625,,,89.94,,,915,,,17.211,0.713,-0.713,1,5591,149,-166,0.07,0.2,-0.35,0.86,0.174,-0.08,0.977,0.071,-0.132,295.84747,40.006721,15.703,14.444,14.049,14.085
4846856,K02900.01,CANDIDATE,0,0,0,0,46.151253,3.75E-04,-3.75E-04,147.81245,8.16E-03,-8.16E-03,5.346,0.211,-0.211,6.49E+02,4.35E+01,-4.35E+01,2.08,2.80E-01,-2.30E-01,0.2261,,,89.21,,,423,,,50.1,18.9,-18.9,1,5204,168,-153,-0.32,0.35,-0.3,0.769,0.105,-0.086,0.723,0.106,-0.049,294.8418,39.91888,15.266,13.796,13.305,13.23
10265602,K02689.01,CANDIDATE,0,0,0,0,165.3447044,3.01E-04,-3.01E-04,174.29621,1.48E-03,-1.48E-03,3.09,0.144,-0.144,4.90E+03,1.72E+02,-1.72E+02,6.98,1.53E+00,-8.20E-01,0.5468,,,89.77,,,301,,,232.4,97.2,-97.2,1,5594,186,-186,-0.4,0.3,-0.3,0.812,0.178,-0.096,0.798,0.106,-0.062,288.17789,47.36668,15.548,14.296,13.895,13.853
4552729,K02691.01,CANDIDATE,0,0,0,0,97.4463194,2.86E-04,-2.86E-04,204.83009,2.29E-03,-2.29E-03,6.765,0.0868,-0.0868,2.14E+03,3.97E+01,-3.97E+01,3.05,2.80E-01,-2.50E-01,0.3729,,,89.97,,,283,,,114.32,4.9,-4.9,1,4735,170,-170,-0.1,0.3,-0.3,0.686,0.063,-0.057,0.73,0.065,-0.071,289.10992,39.68539,14.981,13.332,12.786,12.69
3663173,K02750.01,CANDIDATE,0,0,0,0,174.636181,2.02E-03,-2.02E-03,184.5253,9.61E-03,-9.61E-03,15.679,0.317,-0.317,2.50E+03,7.89E+01,-7.89E+01,11.12,1.48E+00,-2.76E+00,0.67,,,89.97,,,481,,,88.9,3.9,-3.9,1,5974,89,-80,0.1,0.15,-0.15,2.232,0.298,-0.554,1.313,0.143,-0.175,295.66913,38.795841,15.905,14.87,14.487,14.57
9109857,K02833.01,CANDIDATE,0,0,0,0,1.791877025,8.30E-06,-8.30E-06,132.8762,3.28E-03,-3.28E-03,1.166,0.13,-0.13,4.61E+01,4.80E+00,-4.80E+00,1.48,2.30E-01,-4.10E-01,0.0303,,,87.87,,,2223,,,10.84,2.8,-2.8,1,6002,119,-131,-0.28,0.15,-0.15,2.139,0.319,-0.592,1.156,0.115,-0.172,298.21527,45.406891,12.599,11.428,11.181,11.123
6716545,K02906.02,CANDIDATE,0,0,0,0,145.881936,5.15E-03,-5.15E-03,194.6951,3.42E-02,-3.42E-02,11.342,0.737,-0.737,1.57E+02,1.57E+01,-1.57E+01,1.8,3.30E-01,-3.00E-01,0.5648,,,89.8,,,424,,,94.1,34.5,-34.5,3,6052,82,-82,0.08,0.15,-0.15,1.424,0.263,-0.237,1.128,0.111,-0.083,297.94476,42.191879,13.716,12.65,12.364,12.319
5196864,K02695.01,CANDIDATE,0,0,0,0,2.50343279,1.00E-05,-1.00E-05,131.94522,3.20E-03,-3.20E-03,1.534,0.192,-0.192,1.16E+03,1.10E+02,-1.10E+02,20.23,2.70E+00,-2.43E+00,0.0333,,,73.6,,,1147,,,4.17,2.1,-2.1,1,5174,169,-154,-0.04,0.3,-0.3,0.84,0.112,-0.101,0.782,0.107,-0.058,294.54373,40.313862,15.601,14.088,13.564,13.417
11071200,K02696.01,CANDIDATE,0,0,0,0,96.4562198,4.23E-04,-4.23E-04,214.74931,3.41E-03,-3.41E-03,11.195,0.166,-0.166,9.51E+02,1.83E+01,-1.83E+01,9.1,1.63E+00,-3.03E+00,0.4921,,,89.01,,,727,,,44.7,20.4,-20.4,2,7029,194,-219,-0.16,0.3,-0.3,2.704,0.485,-0.901,1.704,0.174,-0.349,284.41592,48.65802,12.998,12.188,12.032,11.95
11071200,K02696.02,CANDIDATE,0,0,0,0,44.5643831,3.50E-04,-3.50E-04,143.43526,6.04E-03,-6.04E-03,7.874,0.178,-0.178,3.61E+02,1.44E+01,-1.44E+01,5.8,1.04E+00,-1.93E+00,0.2941,,,88,,,940,,,24.3,11.5,-11.5,2,7029,194,-219,-0.16,0.3,-0.3,2.704,0.485,-0.901,1.704,0.174,-0.349,284.41592,48.65802,12.998,12.188,12.032,11.95
8703129,K02758.01,CANDIDATE,0,0,0,0,253.374581,1.14E-03,-1.14E-03,235.74025,3.57E-03,-3.57E-03,22.889,0.124,-0.124,1.10E+03,1.28E+01,-1.28E+01,19.25,4.98E+00,-1.16E+01,1.0077,,,89.98,,,555,,,87.04,1.2,-1.2,1,5177,163,-181,0.1,0.25,-0.4,5.949,1.541,-3.595,2.122,0.585,-1.087,296.7236,44.853142,11.893,10.376,9.964,9.839
6837283,K02914.01,CANDIDATE,0,0,0,0,21.1181653,1.57E-04,-1.57E-04,133.59196,6.21E-03,-6.21E-03,9.734,0.176,-0.176,1.13E+02,4.90E+00,-4.90E+00,2.89,5.40E-01,-1.02E+00,0.1691,,,86.9,,,1110,,,12.49,5.5,-5.5,1,6461,175,-175,-0.12,0.3,-0.25,2.566,0.485,-0.901,1.443,0.224,-0.274,281.69159,42.397549,12.199,11.239,11.041,11.006
5613821,K02915.01,CANDIDATE,0,0,0,0,5.06092282,2.62E-05,-2.62E-05,134.47316,4.73E-03,-4.73E-03,2.586,0.114,-0.114,7.16E+01,5.30E+00,-5.30E+00,0.98,1.30E-01,-6.00E-02,0.0565,,,80.02,,,998,,,5.45,2.7,-2.7,1,5637,101,-112,0,0.15,-0.15,0.911,0.121,-0.06,0.939,0.057,-0.063,289.91742,40.828606,13.346,12.33,11.986,11.956
8639908,K02700.01,CANDIDATE,0,0,0,0,0.910020582,2.29E-06,-2.29E-06,131.99239,2.04E-03,-2.04E-03,1.7956,0.0801,-0.0801,3.58E+02,1.51E+01,-1.51E+01,1.12,1.10E-01,-1.10E-01,0.0151,,,72.62,,,1127,,,2.64,1.2,-1.2,1,4297,116,-142,-0.68,0.3,-0.3,0.533,0.055,-0.049,0.55,0.05,-0.045,297.00354,44.775089,15.381,13.578,12.993,12.84
11076400,K02759.01,CANDIDATE,0,0,0,0,1.07808492,2.02E-06,-2.02E-06,132.03683,1.44E-03,-1.44E-03,0.8551,0.0596,-0.0596,1.56E+02,8.50E+00,-8.50E+00,1.01,3.00E-02,-7.00E-02,0.019,,,88.24,,,1417,,,9.36,3.5,-3.5,1,4906,78,-88,0.18,0.15,-0.15,0.814,0.027,-0.059,0.783,0.048,-0.028,287.72565,48.651379,14.288,12.808,12.286,12.228
10190075,K03007.01,CANDIDATE,0,0,0,0,11.1916199,8.12E-05,-8.12E-05,138.04258,6.00E-03,-6.00E-03,2.1,0.205,-0.205,1.66E+02,1.70E+01,-1.70E+01,1.47,2.00E-01,-1.00E-01,0.097,,,87.36,,,782,,,19.45,9.4,-9.4,1,5646,67,-84,0.1,0.15,-0.15,0.956,0.129,-0.07,0.97,0.054,-0.06,283.33533,47.208832,14.528,13.361,13.049,12.917
10749059,K03086.01,CANDIDATE,0,0,0,0,174.731515,3.13E-03,-3.13E-03,252.5348,1.46E-02,-1.46E-02,8.257,0.343,-0.343,1.18E+03,8.28E+01,-8.28E+01,3,1.70E-01,-3.00E-01,0.5732,,,89.99,,,287,,,166.57,2.6,-2.6,1,5201,83,-83,0.1,0.15,-0.15,0.897,0.051,-0.089,0.82,0.064,-0.032,297.88464,48.00145,15.707,14.293,13.88,13.913
7668416,K03089.01,CANDIDATE,0,0,0,0,0.858546796,2.58E-06,-2.58E-06,132.14429,2.62E-03,-2.62E-03,1.1,0.191,-0.191,1.06E+02,1.50E+01,-1.50E+01,0.88,1.50E-01,-1.00E-01,0.0167,,,87.65,,,1671,,,5.88,2.9,-2.9,1,5269,184,-184,0.06,0.25,-0.3,0.864,0.147,-0.098,0.843,0.09,-0.074,286.14804,43.369202,15.247,13.77,13.382,13.28
6029239,K00304.02,CANDIDATE,0,0,0,0,5.518195,6.66E-03,-6.66E-03,136.584,4.88E-01,-4.88E-01,1.81,3.2,-3.2,2.71E+01,1.43E+01,-1.43E+01,0.46,6.00E-02,-2.00E-02,0.0607,,,89.39,,,969,,,22.7,10.8,-10.8,2,5767,92,-126,-0.06,0.15,-0.15,0.881,0.123,-0.044,0.979,0.048,-0.089,287.08997,41.373878,12.549,11.472,11.192,11.109
3545478,K00366.01,CANDIDATE,0,0,0,0,75.1122132,2.76E-05,-2.76E-05,207.713987,2.73E-04,-2.73E-04,4.9458,0.027,-0.027,3.75E+03,1.17E+01,-1.17E+01,23.23,2.46E+00,-5.74E+00,0.4156,,,89.37,,,777,,,75.91,3.5,-3.5,1,6201,138,-100,0.21,0.15,-0.1,3.354,0.355,-0.829,1.694,0.151,-0.185,291.66418,38.619255,11.714,10.82,10.632,10.626
11565544,K03013.01,CANDIDATE,0,0,0,0,3.76562031,1.13E-05,-1.13E-05,131.75562,2.45E-03,-2.45E-03,1.288,0.16,-0.16,2.33E+02,2.10E+01,-2.10E+01,19.39,5.21E+00,-1.73E+00,0.0466,,,74.54,,,1084,,,4.47,2.2,-2.2,1,5743,155,-155,-0.14,0.3,-0.3,0.853,0.229,-0.076,0.949,0.092,-0.123,294.96811,49.556511,14.698,13.501,13.155,13.132
12072872,K03017.01,CANDIDATE,0,0,0,0,2.46288834,1.57E-05,-1.57E-05,132.80114,5.90E-03,-5.90E-03,1.724,0.157,-0.157,4.74E+01,4.90E+00,-4.90E+00,0.67,1.80E-01,-1.20E-01,0.0338,,,88.62,,,1391,,,10.64,3.2,-3.2,1,5893,159,-159,-0.44,0.3,-0.3,0.967,0.253,-0.169,0.848,0.114,-0.07,296.85925,50.560162,13.308,12.144,11.826,11.757
8241079,K03020.01,CANDIDATE,0,0,0,0,10.9192653,1.14E-04,-1.14E-04,134.26789,7.33E-03,-7.33E-03,4.572,0.223,-0.223,9.11E+01,7.10E+00,-7.10E+00,1.9,2.40E-01,-4.40E-01,0.1033,,,88.5,,,1107,,,16.63,4.7,-4.7,1,5745,86,-69,0.3,0.15,-0.1,1.972,0.246,-0.458,1.234,0.127,-0.14,294.54041,44.190979,13.534,12.408,12.088,12.019
12168993,K03105.01,CANDIDATE,0,0,0,0,4.21223579,7.93E-05,-7.93E-05,132.9291,1.24E-02,-1.24E-02,7.898,0.435,-0.435,1.16E+02,1.10E+01,-1.10E+01,1.04,1.10E-01,-1.10E-01,0.0453,,,51.3,,,887,,,1.551,0.768,-0.768,1,5116,153,-138,-0.44,0.35,-0.3,0.7,0.076,-0.069,0.698,0.084,-0.052,296.28064,50.755669,15.277,13.849,13.36,13.262
8008067,K00316.03,CANDIDATE,0,0,0,0,7.305706326,8.19E-06,-8.19E-06,131.77905,9.45E-04,-9.45E-04,1.4228,0.0284,-0.0284,2.65E+02,6.90E+00,-6.90E+00,2.11,3.30E-01,-2.50E-01,0.0744,,,87.97,,,972,,,23.3,10.5,-10.5,3,5620,100,-112,0.34,0.1,-0.15,1.143,0.174,-0.139,1.025,0.063,-0.063,282.39194,43.889351,12.701,11.53,11.222,11.167
7051180,K00064.01,CANDIDATE,0,0,0,0,1.951082219,3.89E-06,-3.89E-06,157.54316,1.59E-03,-1.59E-03,1.6975,0.0534,-0.0534,1.15E+03,4.58E+01,-4.58E+01,10.35,7.70E-01,-1.25E+00,0.033,,,77.46,,,2005,,,4.26,2.1,-2.1,1,5302,71,-87,0,0.1,-0.1,2.426,0.181,-0.293,1.258,0.07,-0.151,296.51059,42.54744,13.143,11.759,11.324,11.23
2446113,K00379.02,CANDIDATE,0,0,0,0,23.1375919,2.17E-04,-2.17E-04,152.17335,9.53E-03,-9.53E-03,3.35,0.256,-0.256,1.14E+02,9.70E+00,-9.70E+00,1.83,3.20E-01,-4.00E-01,0.1728,,,89.49,,,837,,,48.3,20.6,-20.6,2,6078,122,-134,0.14,0.15,-0.15,1.683,0.3,-0.367,1.285,0.106,-0.172,292.05676,37.776192,13.319,11.915,11.603,11.517
5903749,K03029.01,CANDIDATE,0,0,0,0,18.9763286,1.50E-04,-1.50E-04,134.83396,6.51E-03,-6.51E-03,2.379,0.189,-0.189,3.30E+02,3.44E+01,-3.44E+01,2.24,2.70E-01,-2.80E-01,0.1325,,,88.02,,,638,,,26.7,13.1,-13.1,2,5300,79,-79,0.18,0.15,-0.1,0.986,0.12,-0.12,0.861,0.059,-0.034,298.75836,41.159882,14.948,13.599,13.162,13.149
5903749,K03029.02,CANDIDATE,0,0,0,0,6.34724702,6.77E-05,-6.77E-05,133.00398,9.79E-03,-9.79E-03,3.097,0.249,-0.249,1.60E+02,1.63E+01,-1.63E+01,1.35,1.60E-01,-1.60E-01,0.0639,,,86.1,,,919,,,10.87,4.7,-4.7,2,5300,79,-79,0.18,0.15,-0.1,0.986,0.12,-0.12,0.861,0.059,-0.034,298.75836,41.159882,14.948,13.599,13.162,13.149
8581240,K03111.01,CANDIDATE,0,0,0,0,10.76800074,8.25E-05,-8.25E-05,138.50669,5.79E-03,-5.79E-03,3.494,0.175,-0.175,6.51E+01,5.00E+00,-5.00E+00,0.92,1.30E-01,-1.20E-01,0.094,,,88.28,,,885,,,19.38,7.4,-7.4,2,5874,105,-117,-0.12,0.15,-0.15,1.096,0.16,-0.144,0.954,0.074,-0.061,298.57687,44.621609,12.863,11.691,11.433,11.353
